Date,High,Low,Open,Close,Volume,Adj Close
2014-01-02,27.4064998626709,26.930500030517578,27.105899810791016,26.980600357055664,10389575.0,25.575164794921875
2014-01-03,27.4064998626709,26.980600357055664,27.080799102783203,27.23110008239746,5512337.0,25.8126163482666
2014-01-06,28.283300399780273,27.1560001373291,27.206100463867188,28.132999420166016,10618195.0,26.66753387451172
2014-01-07,29.335500717163086,27.957599639892578,28.1830997467041,29.110000610351562,17764336.0,27.593645095825195
2014-01-08,29.96179962158203,29.135099411010742,29.235300064086914,29.686199188232422,24323205.0,28.139827728271484
2014-01-09,30.18720054626465,29.135099411010742,29.661100387573242,29.56089973449707,19187844.0,28.021055221557617
2014-01-10,29.83650016784668,29.285400390625,29.63610076904297,29.535900115966797,14100030.0,27.997356414794922
2014-01-13,30.362600326538086,29.661100387573242,29.711299896240234,30.086999893188477,13203769.0,28.519750595092773
2014-01-14,29.986799240112305,29.4606990814209,29.661100387573242,29.986799240112305,10419565.0,28.42477035522461
2014-01-15,30.86359977722168,30.212299346923828,30.212299346923828,30.78849983215332,14323794.0,29.184707641601562
2014-01-16,30.913700103759766,30.011899948120117,30.838600158691406,30.086999893188477,14124538.0,28.519750595092773
2014-01-17,30.462799072265625,29.63610076904297,30.086999893188477,29.811399459838867,13800085.0,28.258506774902344
2014-01-20,29.711299896240234,29.285400390625,29.661100387573242,29.586000442504883,9097327.0,28.04484748840332
2014-01-21,30.18720054626465,29.586000442504883,29.76140022277832,29.83650016784668,10177168.0,28.282299041748047
2014-01-22,30.062000274658203,28.959699630737305,30.011899948120117,29.410600662231445,16338793.0,27.878585815429688
2014-01-23,29.661100387573242,28.583900451660156,29.2101993560791,28.659099578857422,14262324.0,27.166231155395508
2014-01-24,28.859500885009766,27.757200241088867,28.659099578857422,27.957599639892578,22288885.0,26.501272201538086
2014-01-27,28.208200454711914,27.13089942932129,27.60689926147461,27.832399368286133,20040144.0,26.382593154907227
2014-01-28,28.483699798583984,27.907499313354492,28.05780029296875,28.283300399780273,13645684.0,26.810007095336914
2014-01-29,29.00979995727539,27.456600189208984,28.659099578857422,28.107900619506836,19398982.0,26.64374542236328
2014-01-30,28.408599853515625,27.50670051574707,27.957599639892578,27.907499313354492,14185811.0,26.45378303527832
2014-01-31,28.05780029296875,27.13089942932129,28.007699966430664,27.957599639892578,16336994.0,26.501272201538086
2014-02-03,28.1830997467041,26.78019905090332,27.957599639892578,26.85540008544922,17688283.0,25.456485748291016
2014-02-04,27.381399154663086,26.57979965209961,26.78019905090332,27.1560001373291,16960377.0,25.74142837524414
2014-02-05,27.631999969482422,26.880399703979492,27.13089942932129,27.1560001373291,14288187.0,25.74142837524414
2014-02-06,27.631999969482422,26.95560073852539,27.431499481201172,27.531700134277344,18287437.0,26.097557067871094
2014-02-07,28.583900451660156,27.807300567626953,28.007699966430664,28.508800506591797,19563948.0,27.023761749267578
2014-02-10,28.93470001220703,28.158100128173828,28.80940055847168,28.383499145507812,12418735.0,26.904987335205078
2014-02-11,28.93470001220703,28.53380012512207,28.558900833129883,28.93470001220703,11384540.0,27.427473068237305
2014-02-12,29.736299514770508,28.959699630737305,29.16010093688965,29.56089973449707,15697374.0,28.021055221557617
2014-02-13,29.4606990814209,28.709199905395508,29.4606990814209,29.4606990814209,14628320.0,27.92607307434082
2014-02-14,30.3125,29.48579978942871,29.661100387573242,30.162200927734375,16198524.0,28.591033935546875
2014-02-17,30.462799072265625,30.062000274658203,30.212299346923828,30.18720054626465,7396836.0,28.614730834960938
2014-02-18,30.362600326538086,29.310400009155273,30.212299346923828,30.03689956665039,13458941.0,28.472259521484375
2014-02-19,30.03689956665039,29.335500717163086,29.911699295043945,29.586000442504883,13179005.0,28.04484748840332
2014-02-20,29.410600662231445,28.90959930419922,29.135099411010742,29.410600662231445,11785689.0,27.878585815429688
2014-02-21,29.63610076904297,29.084999084472656,29.510799407958984,29.235300064086914,8730913.0,27.71241569519043
2014-02-24,29.611000061035156,28.984800338745117,29.084999084472656,29.611000061035156,9741328.0,28.068544387817383
2014-02-25,29.711299896240234,29.285400390625,29.586000442504883,29.586000442504883,6897446.0,28.04484748840332
2014-02-26,29.736299514770508,29.185199737548828,29.63610076904297,29.260299682617188,8441086.0,27.736112594604492
2014-02-27,29.510799407958984,28.508800506591797,29.310400009155273,29.110000610351562,13318466.0,27.593645095825195
2014-02-28,29.110000610351562,28.45870018005371,29.059900283813477,28.88450050354004,12834015.0,27.37989044189453
2014-03-03,28.158100128173828,27.105899810791016,27.807300567626953,27.105899810791016,22217936.0,25.693937301635742
2014-03-04,28.558900833129883,27.4064998626709,27.556800842285156,28.558900833129883,21165709.0,27.071250915527344
2014-03-05,29.435699462890625,28.408599853515625,28.508800506591797,29.310400009155273,16191798.0,27.78360366821289
2014-03-06,30.11210060119629,29.535900115966797,29.56089973449707,29.76140022277832,18525986.0,28.211111068725586
2014-03-07,29.93670082092285,29.38559913635254,29.83650016784668,29.38559913635254,16168948.0,27.854887008666992
2014-03-10,30.462799072265625,29.36050033569336,29.36050033569336,30.262399673461914,20912296.0,28.686012268066406
2014-03-11,32.767601013183594,29.510799407958984,30.562999725341797,32.141300201416016,48014725.0,30.467039108276367
2014-03-12,32.667301177978516,31.61520004272461,32.06610107421875,32.31660079956055,23749317.0,30.633211135864258
2014-03-13,32.767601013183594,31.314599990844727,32.592201232910156,31.314599990844727,16665662.0,29.683401107788086
2014-03-14,31.389699935913086,30.237300872802734,30.913700103759766,30.86359977722168,22375418.0,29.255897521972656
2014-03-17,32.567100524902344,31.06399917602539,31.06399917602539,32.567100524902344,19229324.0,30.87065887451172
2014-03-18,33.243499755859375,32.34170150756836,32.567100524902344,32.71739959716797,23396585.0,31.013132095336914
2014-03-19,32.91790008544922,32.216400146484375,32.74250030517578,32.46689987182617,12169386.0,30.77568244934082
2014-03-20,32.96799850463867,32.141300201416016,32.216400146484375,32.96799850463867,16315556.0,31.25067710876465
2014-03-21,33.243499755859375,32.39179992675781,33.01810073852539,32.39179992675781,13155054.0,30.70449447631836
2014-03-24,32.74250030517578,31.840599060058594,32.31660079956055,31.840599060058594,12999327.0,30.182003021240234
2014-03-25,32.34170150756836,31.69029998779297,31.99090003967285,31.89069938659668,10851632.0,30.229494094848633
2014-03-26,32.516998291015625,31.840599060058594,32.09109878540039,32.26649856567383,11975220.0,30.585718154907227
2014-03-27,32.46689987182617,31.89069938659668,32.19139862060547,32.46689987182617,11530989.0,30.77568244934082
2014-03-28,33.04309844970703,32.26649856567383,32.54209899902344,32.74250030517578,14380500.0,31.036924362182617
2014-03-31,33.56919860839844,32.892799377441406,33.04309844970703,33.21849822998047,13197965.0,31.488126754760742
2014-04-01,33.919898986816406,33.34370040893555,33.41889953613281,33.71950149536133,12582180.0,31.963029861450195
2014-04-02,33.99509811401367,32.892799377441406,33.84479904174805,32.99300003051758,14450196.0,31.274375915527344
2014-04-03,34.1703987121582,32.767601013183594,33.01810073852539,33.919898986816406,19715239.0,32.152992248535156
2014-04-04,34.245601654052734,33.69449996948242,33.919898986816406,34.195499420166016,13827712.0,32.41423416137695
2014-04-07,34.02009963989258,33.49399948120117,33.819698333740234,33.594200134277344,11738728.0,31.844255447387695
2014-04-08,33.86980056762695,32.54209899902344,33.819698333740234,32.892799377441406,16941747.0,31.179393768310547
2014-04-09,32.892799377441406,32.06610107421875,32.69240188598633,32.09109878540039,15085007.0,30.41945457458496
2014-04-10,32.592201232910156,31.4148006439209,32.39179992675781,31.4148006439209,14927185.0,29.778385162353516
2014-04-11,31.79050064086914,30.888700485229492,31.23940086364746,31.289499282836914,15342902.0,29.65961265563965
2014-04-14,31.765499114990234,30.638200759887695,31.06399917602539,31.665300369262695,14675260.0,30.015836715698242
2014-04-15,31.765499114990234,30.713300704956055,31.765499114990234,30.713300704956055,12866485.0,29.113426208496094
2014-04-16,32.516998291015625,31.013900756835938,31.21430015563965,32.516998291015625,13921073.0,30.823169708251953
2014-04-17,32.567100524902344,32.06610107421875,32.34170150756836,32.54209899902344,8773483.0,30.846960067749023
2014-04-22,33.393798828125,32.141300201416016,32.71739959716797,33.393798828125,11564542.0,31.654296875
2014-04-23,33.519100189208984,32.64229965209961,33.393798828125,32.64229965209961,9638796.0,30.941940307617188
2014-04-24,33.44390106201172,32.441898345947266,32.99300003051758,33.068199157714844,13012040.0,31.345657348632812
